state,population,date,deaths
DE,973764,2022-01-29,2531
DE,973764,2022-01-30,2531
DE,973764,2022-01-31,2531
DE,973764,2022-02-01,2544
DE,973764,2022-02-02,2552
DE,973764,2022-02-03,2555
DE,973764,2022-02-04,2563
DE,973764,2022-02-05,2576
DE,973764,2022-02-06,2576
DE,973764,2022-02-07,2576
DE,973764,2022-02-08,2593
DE,973764,2022-02-09,2598
DE,973764,2022-02-10,2601
DE,973764,2022-02-11,2601
DE,973764,2022-02-12,2643
DE,973764,2022-02-13,2643
DE,973764,2022-02-14,2643
DE,973764,2022-02-15,2645
DE,973764,2022-02-16,2654
DE,973764,2022-02-17,2655
DE,973764,2022-02-18,2660
DE,973764,2022-02-19,2695
DE,973764,2022-02-20,2695
DE,973764,2022-02-21,2695
DE,973764,2022-02-22,2702
DE,973764,2022-02-23,2703
DE,973764,2022-02-24,2703
DE,973764,2022-02-25,2706
DE,973764,2022-02-26,2709
DE,973764,2022-02-27,2709
DE,973764,2022-02-28,2709
DE,973764,2022-03-01,2711
DE,973764,2022-03-02,2711
DE,973764,2022-03-03,2711
DE,973764,2022-03-04,2713
DE,973764,2022-03-05,2751
DE,973764,2022-03-06,2751
DE,973764,2022-03-07,2751
DE,973764,2022-03-08,2752
DE,973764,2022-03-09,2752
DE,973764,2022-03-10,2753
DE,973764,2022-03-11,2753
DE,973764,2022-03-12,2753
DE,973764,2022-03-13,2807
DE,973764,2022-03-14,2807
DE,973764,2022-03-15,2811
DE,973764,2022-03-16,2812
DE,973764,2022-03-17,2812
DE,973764,2022-03-18,2812
DE,973764,2022-03-19,2833
DE,973764,2022-03-20,2833
DE,973764,2022-03-21,2833
DE,973764,2022-03-22,2835
DE,973764,2022-03-23,2835
DE,973764,2022-03-24,2836
DE,973764,2022-03-25,2837
DE,973764,2022-03-26,2837
DE,973764,2022-03-27,2846
DE,973764,2022-03-28,2846
DE,973764,2022-03-29,2846
DE,973764,2022-03-30,2846
DE,973764,2022-03-31,2846
FL,21477737,2022-01-01,62504
FL,21477737,2022-01-02,62504
FL,21477737,2022-01-03,62504
FL,21477737,2022-01-04,62541
FL,21477737,2022-01-05,62541
FL,21477737,2022-01-06,62622
FL,21477737,2022-01-07,62688
FL,21477737,2022-01-08,62688
FL,21477737,2022-01-09,62688
FL,21477737,2022-01-10,62810
FL,21477737,2022-01-11,62813
FL,21477737,2022-01-12,62819
FL,21477737,2022-01-13,63081
FL,21477737,2022-01-14,63158
FL,21477737,2022-01-15,63158
FL,21477737,2022-01-16,63158
FL,21477737,2022-01-17,63158
FL,21477737,2022-01-18,63455
FL,21477737,2022-01-19,63458
FL,21477737,2022-01-20,63569
FL,21477737,2022-01-21,63763
FL,21477737,2022-01-22,63763
FL,21477737,2022-01-23,63763
FL,21477737,2022-01-24,63763
FL,21477737,2022-01-25,64368
FL,21477737,2022-01-26,64368
FL,21477737,2022-01-27,64368
FL,21477737,2022-01-28,64955
FL,21477737,2022-01-29,64955
FL,21477737,2022-01-30,64955
FL,21477737,2022-01-31,65265
FL,21477737,2022-02-01,65271
FL,21477737,2022-02-02,65273
FL,21477737,2022-02-03,65273
FL,21477737,2022-02-04,66282
FL,21477737,2022-02-05,66279
FL,21477737,2022-02-06,66279
FL,21477737,2022-02-07,66463
FL,21477737,2022-02-08,66465
FL,21477737,2022-02-09,66468
FL,21477737,2022-02-10,67322
FL,21477737,2022-02-11,67572
FL,21477737,2022-02-12,67572
FL,21477737,2022-02-13,67572
FL,21477737,2022-02-14,67910
FL,21477737,2022-02-15,67911
FL,21477737,2022-02-16,67914
FL,21477737,2022-02-17,68572
FL,21477737,2022-02-18,68902
FL,21477737,2022-02-19,68902
FL,21477737,2022-02-20,68902
FL,21477737,2022-02-21,68902
FL,21477737,2022-02-22,68955
FL,21477737,2022-02-23,68955
FL,21477737,2022-02-24,69553
FL,21477737,2022-02-25,69554
FL,21477737,2022-02-26,69790
FL,21477737,2022-02-27,69790
FL,21477737,2022-02-28,70084
FL,21477737,2022-03-01,70247
FL,21477737,2022-03-02,70247
FL,21477737,2022-03-03,70789
FL,21477737,2022-03-04,70997
FL,21477737,2022-03-05,70997
FL,21477737,2022-03-06,70997
FL,21477737,2022-03-07,71326
FL,21477737,2022-03-08,71326
FL,21477737,2022-03-09,71397
FL,21477737,2022-03-10,71474
FL,21477737,2022-03-11,71860
FL,21477737,2022-03-12,71860
FL,21477737,2022-03-13,71860
FL,21477737,2022-03-14,72039
FL,21477737,2022-03-15,72055
FL,21477737,2022-03-16,72246
FL,21477737,2022-03-17,72443
FL,21477737,2022-03-18,72592
FL,21477737,2022-03-19,72704
FL,21477737,2022-03-20,72704
FL,21477737,2022-03-21,72767
FL,21477737,2022-03-22,72828
FL,21477737,2022-03-23,72880
FL,21477737,2022-03-24,72946
FL,21477737,2022-03-25,73027
FL,21477737,2022-03-26,73027
FL,21477737,2022-03-27,73027
FL,21477737,2022-03-28,73134
FL,21477737,2022-03-29,73136
FL,21477737,2022-03-30,73138
FL,21477737,2022-03-31,73138
GA,10617423,2022-01-01,31443
GA,10617423,2022-01-02,31443
GA,10617423,2022-01-03,31443
GA,10617423,2022-01-04,31494
GA,10617423,2022-01-05,31521
GA,10617423,2022-01-06,31521
GA,10617423,2022-01-07,31521
GA,10617423,2022-01-08,31521
GA,10617423,2022-01-09,31521
GA,10617423,2022-01-10,31694
GA,10617423,2022-01-11,31744
GA,10617423,2022-01-12,31801
GA,10617423,2022-01-13,31875
GA,10617423,2022-01-14,31928
GA,10617423,2022-01-15,31928
GA,10617423,2022-01-16,31928
GA,10617423,2022-01-17,31997
GA,10617423,2022-01-18,32030
GA,10617423,2022-01-19,32072
GA,10617423,2022-01-20,32206
GA,10617423,2022-01-21,32294
GA,10617423,2022-01-22,32294
GA,10617423,2022-01-23,32294
GA,10617423,2022-01-24,32389
GA,10617423,2022-01-25,32488
GA,10617423,2022-01-26,32603
GA,10617423,2022-01-27,32718
GA,10617423,2022-01-28,32868
GA,10617423,2022-01-29,32868
GA,10617423,2022-01-30,32868
GA,10617423,2022-01-31,32976
GA,10617423,2022-02-01,33053
GA,10617423,2022-02-02,33163
GA,10617423,2022-02-03,33294
GA,10617423,2022-02-04,33402
GA,10617423,2022-02-05,33402
GA,10617423,2022-02-06,33402
GA,10617423,2022-02-07,33545
GA,10617423,2022-02-08,33665
GA,10617423,2022-02-09,33850
GA,10617423,2022-02-10,33959
GA,10617423,2022-02-11,34076
GA,10617423,2022-02-12,34076
GA,10617423,2022-02-13,34076
GA,10617423,2022-02-14,34218
GA,10617423,2022-02-15,34335
GA,10617423,2022-02-16,34464
GA,10617423,2022-02-17,34608
GA,10617423,2022-02-18,34757
GA,10617423,2022-02-19,34757
GA,10617423,2022-02-20,34757
GA,10617423,2022-02-21,34896
GA,10617423,2022-02-22,34985
GA,10617423,2022-02-23,35095
GA,10617423,2022-02-24,35194
GA,10617423,2022-02-25,35316
GA,10617423,2022-02-26,35316
GA,10617423,2022-02-27,35316
GA,10617423,2022-02-28,35415
GA,10617423,2022-03-01,35529
GA,10617423,2022-03-02,35601
GA,10617423,2022-03-03,35708
GA,10617423,2022-03-04,35782
GA,10617423,2022-03-05,35782
GA,10617423,2022-03-06,35782
GA,10617423,2022-03-07,35848
GA,10617423,2022-03-08,35946
GA,10617423,2022-03-09,36026
GA,10617423,2022-03-10,36129
GA,10617423,2022-03-11,36193
GA,10617423,2022-03-12,36193
GA,10617423,2022-03-13,36193
GA,10617423,2022-03-14,36247
GA,10617423,2022-03-15,36294
GA,10617423,2022-03-16,36367
GA,10617423,2022-03-17,36444
GA,10617423,2022-03-18,36507
GA,10617423,2022-03-19,36507
GA,10617423,2022-03-20,36507
GA,10617423,2022-03-21,36576
GA,10617423,2022-03-22,36615
GA,10617423,2022-03-23,36658
GA,10617423,2022-03-24,36706
GA,10617423,2022-03-25,36771
GA,10617423,2022-03-26,36771
GA,10617423,2022-03-27,36771
GA,10617423,2022-03-28,36825
GA,10617423,2022-03-29,36868
GA,10617423,2022-03-30,36923
GA,10617423,2022-03-31,36987
GU,164229,2022-01-01,270
GU,164229,2022-01-02,270
GU,164229,2022-01-03,273
GU,164229,2022-01-04,273
GU,164229,2022-01-05,273
GU,164229,2022-01-06,273
GU,164229,2022-01-07,274
GU,164229,2022-01-08,274
GU,164229,2022-01-09,274
GU,164229,2022-01-10,274
GU,164229,2022-01-11,274
GU,164229,2022-01-12,274
GU,164229,2022-01-13,274
GU,164229,2022-01-14,274
GU,164229,2022-01-15,274
GU,164229,2022-01-16,274
GU,164229,2022-01-17,274
GU,164229,2022-01-18,274
GU,164229,2022-01-19,276
GU,164229,2022-01-20,276
GU,164229,2022-01-21,276
GU,164229,2022-01-22,276
GU,164229,2022-01-23,276
GU,164229,2022-01-24,280
GU,164229,2022-01-25,282
GU,164229,2022-01-26,283
GU,164229,2022-01-27,284
GU,164229,2022-01-28,285
GU,164229,2022-01-29,285
GU,164229,2022-01-30,285
GU,164229,2022-01-31,290
GU,164229,2022-02-01,294
GU,164229,2022-02-02,296
GU,164229,2022-02-03,296
GU,164229,2022-02-04,296
GU,164229,2022-02-05,296
GU,164229,2022-02-06,296
GU,164229,2022-02-07,298
GU,164229,2022-02-08,299
GU,164229,2022-02-09,303
GU,164229,2022-02-10,305
GU,164229,2022-02-11,306
GU,164229,2022-02-12,306
GU,164229,2022-02-13,306
GU,164229,2022-02-14,307
GU,164229,2022-02-15,308
GU,164229,2022-02-16,315
GU,164229,2022-02-17,315
GU,164229,2022-02-18,316
GU,164229,2022-02-19,316
GU,164229,2022-02-20,316
GU,164229,2022-02-21,317
GU,164229,2022-02-22,319
GU,164229,2022-02-23,320
GU,164229,2022-02-24,321
GU,164229,2022-02-25,322
GU,164229,2022-02-26,322
GU,164229,2022-02-27,322
GU,164229,2022-02-28,322
GU,164229,2022-03-01,330
GU,164229,2022-03-02,330
GU,164229,2022-03-03,331
GU,164229,2022-03-04,331
GU,164229,2022-03-05,331
GU,164229,2022-03-06,331
GU,164229,2022-03-07,331
GU,164229,2022-03-08,334
GU,164229,2022-03-09,335
GU,164229,2022-03-10,335
GU,164229,2022-03-11,337
GU,164229,2022-03-12,337
GU,164229,2022-03-13,337
GU,164229,2022-03-14,338
GU,164229,2022-03-15,339
GU,164229,2022-03-16,339
GU,164229,2022-03-17,341
GU,164229,2022-03-18,341
GU,164229,2022-03-19,341
GU,164229,2022-03-20,341
GU,164229,2022-03-21,341
GU,164229,2022-03-22,341
GU,164229,2022-03-23,341
GU,164229,2022-03-24,341
GU,164229,2022-03-25,340
GU,164229,2022-03-26,340
GU,164229,2022-03-27,340
GU,164229,2022-03-28,342
GU,164229,2022-03-29,343
GU,164229,2022-03-30,344
GU,164229,2022-03-31,346
HI,1415872,2022-01-01,1094
HI,1415872,2022-01-02,1094
HI,1415872,2022-01-03,1094
HI,1415872,2022-01-04,1094
HI,1415872,2022-01-05,1094
HI,1415872,2022-01-06,1098
HI,1415872,2022-01-07,1101
HI,1415872,2022-01-08,1102
HI,1415872,2022-01-09,1105
HI,1415872,2022-01-10,1105
HI,1415872,2022-01-11,1105
HI,1415872,2022-01-12,1110
HI,1415872,2022-01-13,1114
HI,1415872,2022-01-14,1117
HI,1415872,2022-01-15,1123
HI,1415872,2022-01-16,1126
HI,1415872,2022-01-17,1126
HI,1415872,2022-01-18,1126
HI,1415872,2022-01-19,1126
HI,1415872,2022-01-20,1135
HI,1415872,2022-01-21,1137
HI,1415872,2022-01-22,1142
HI,1415872,2022-01-23,1146
HI,1415872,2022-01-24,1146
HI,1415872,2022-01-25,1146
HI,1415872,2022-01-26,1149
HI,1415872,2022-01-27,1159
HI,1415872,2022-01-28,1164
HI,1415872,2022-01-29,1173
HI,1415872,2022-01-30,1180
HI,1415872,2022-01-31,1181
HI,1415872,2022-02-01,1181
HI,1415872,2022-02-02,1191
HI,1415872,2022-02-03,1194
HI,1415872,2022-02-04,1204
HI,1415872,2022-02-05,1222
HI,1415872,2022-02-06,1226
HI,1415872,2022-02-07,1226
HI,1415872,2022-02-08,1226
HI,1415872,2022-02-09,1233
HI,1415872,2022-02-10,1239
HI,1415872,2022-02-11,1247
HI,1415872,2022-02-12,1258
HI,1415872,2022-02-13,1262
HI,1415872,2022-02-14,1262
HI,1415872,2022-02-15,1262
HI,1415872,2022-02-16,1274
HI,1415872,2022-02-17,1290
HI,1415872,2022-02-18,1292
HI,1415872,2022-02-19,1300
HI,1415872,2022-02-20,1304
HI,1415872,2022-02-21,1304
HI,1415872,2022-02-22,1304
HI,1415872,2022-02-23,1304
HI,1415872,2022-02-24,1312
HI,1415872,2022-02-25,1321
HI,1415872,2022-02-26,1330
HI,1415872,2022-02-27,1330
HI,1415872,2022-02-28,1334
HI,1415872,2022-03-01,1334
HI,1415872,2022-03-02,1341
HI,1415872,2022-03-03,1344
HI,1415872,2022-03-04,1348
HI,1415872,2022-03-05,1353
HI,1415872,2022-03-06,1354
HI,1415872,2022-03-07,1354
HI,1415872,2022-03-08,1354
HI,1415872,2022-03-09,1354
HI,1415872,2022-03-10,1354
HI,1415872,2022-03-11,1354
HI,1415872,2022-03-12,1354
HI,1415872,2022-03-13,1354
HI,1415872,2022-03-14,1354
HI,1415872,2022-03-15,1354
HI,1415872,2022-03-16,1368
HI,1415872,2022-03-17,1368
HI,1415872,2022-03-18,1368
HI,1415872,2022-03-19,1368
HI,1415872,2022-03-20,1368
HI,1415872,2022-03-21,1368
HI,1415872,2022-03-22,1368
HI,1415872,2022-03-23,1373
HI,1415872,2022-03-24,1373
HI,1415872,2022-03-25,1373
HI,1415872,2022-03-26,1373
HI,1415872,2022-03-27,1373
HI,1415872,2022-03-28,1373
HI,1415872,2022-03-29,1373
HI,1415872,2022-03-30,1379
HI,1415872,2022-03-31,1379
IA,3155070,2022-01-01,7858
IA,3155070,2022-01-02,7858
IA,3155070,2022-01-03,7858
IA,3155070,2022-01-04,7858
IA,3155070,2022-01-05,8019
IA,3155070,2022-01-06,8019
IA,3155070,2022-01-07,8019
IA,3155070,2022-01-08,8019
IA,3155070,2022-01-09,8019
IA,3155070,2022-01-10,8019
IA,3155070,2022-01-11,8019
IA,3155070,2022-01-12,8201
IA,3155070,2022-01-13,8201
IA,3155070,2022-01-14,8201
IA,3155070,2022-01-15,8201
IA,3155070,2022-01-16,8201
IA,3155070,2022-01-17,8201
IA,3155070,2022-01-18,8201
IA,3155070,2022-01-19,8317
IA,3155070,2022-01-20,8317
IA,3155070,2022-01-21,8317
IA,3155070,2022-01-22,8317
IA,3155070,2022-01-23,8317
IA,3155070,2022-01-24,8317
IA,3155070,2022-01-25,8317
IA,3155070,2022-01-26,8501
IA,3155070,2022-01-27,8501
IA,3155070,2022-01-28,8501
IA,3155070,2022-01-29,8501
IA,3155070,2022-01-30,8501
IA,3155070,2022-01-31,8501
IA,3155070,2022-02-01,8501
IA,3155070,2022-02-02,8657
IA,3155070,2022-02-03,8657
IA,3155070,2022-02-04,8657
IA,3155070,2022-02-05,8657
IA,3155070,2022-02-06,8657
IA,3155070,2022-02-07,8657
IA,3155070,2022-02-08,8657
IA,3155070,2022-02-09,8829
IA,3155070,2022-02-10,8829
IA,3155070,2022-02-11,8829
IA,3155070,2022-02-12,8829
IA,3155070,2022-02-13,8829
IA,3155070,2022-02-14,8829
IA,3155070,2022-02-15,8829
IA,3155070,2022-02-16,8948
IA,3155070,2022-02-17,8948
IA,3155070,2022-02-18,8948
IA,3155070,2022-02-19,8948
IA,3155070,2022-02-20,8948
IA,3155070,2022-02-21,8948
IA,3155070,2022-02-22,8948
IA,3155070,2022-02-23,9085
IA,3155070,2022-02-24,9085
IA,3155070,2022-02-25,9085
IA,3155070,2022-02-26,9085
IA,3155070,2022-02-27,9085
IA,3155070,2022-02-28,9085
IA,3155070,2022-03-01,9085
IA,3155070,2022-03-02,9171
IA,3155070,2022-03-03,9171
IA,3155070,2022-03-04,9171
IA,3155070,2022-03-05,9171
IA,3155070,2022-03-06,9171
IA,3155070,2022-03-07,9171
IA,3155070,2022-03-08,9171
IA,3155070,2022-03-09,9262
IA,3155070,2022-03-10,9262
IA,3155070,2022-03-11,9262
IA,3155070,2022-03-12,9262
IA,3155070,2022-03-13,9262
IA,3155070,2022-03-14,9262
IA,3155070,2022-03-15,9262
IA,3155070,2022-03-16,9349
IA,3155070,2022-03-17,9349
IA,3155070,2022-03-18,9349
IA,3155070,2022-03-19,9349
IA,3155070,2022-03-20,9349
IA,3155070,2022-03-21,9349
IA,3155070,2022-03-22,9349
IA,3155070,2022-03-23,9402
IA,3155070,2022-03-24,9402
IA,3155070,2022-03-25,9402
IA,3155070,2022-03-26,9402
IA,3155070,2022-03-27,9402
IA,3155070,2022-03-28,9402
IA,3155070,2022-03-29,9402
IA,3155070,2022-03-30,9445
IA,3155070,2022-03-31,9445
ID,1787065,2022-01-01,4162
ID,1787065,2022-01-02,4162
ID,1787065,2022-01-03,4169
ID,1787065,2022-01-04,4188
ID,1787065,2022-01-05,4192
ID,1787065,2022-01-06,4223
ID,1787065,2022-01-07,4235
ID,1787065,2022-01-08,4237
ID,1787065,2022-01-09,4237
ID,1787065,2022-01-10,4238
ID,1787065,2022-01-11,4243
ID,1787065,2022-01-12,4260
ID,1787065,2022-01-13,4263
ID,1787065,2022-01-14,4270
ID,1787065,2022-01-15,4274
ID,1787065,2022-01-16,4274
ID,1787065,2022-01-17,4274
ID,1787065,2022-01-18,4282
ID,1787065,2022-01-19,4292
ID,1787065,2022-01-20,4317
ID,1787065,2022-01-21,4323
ID,1787065,2022-01-22,4322
ID,1787065,2022-01-23,4322
ID,1787065,2022-01-24,4331
ID,1787065,2022-01-25,4345
ID,1787065,2022-01-26,4357
ID,1787065,2022-01-27,4365
ID,1787065,2022-01-28,4400
ID,1787065,2022-01-29,4405
ID,1787065,2022-01-30,4405
ID,1787065,2022-01-31,4421
ID,1787065,2022-02-01,4425
ID,1787065,2022-02-02,4453
ID,1787065,2022-02-03,4466
ID,1787065,2022-02-04,4478
ID,1787065,2022-02-05,4479
ID,1787065,2022-02-06,4479
ID,1787065,2022-02-07,4496
ID,1787065,2022-02-08,4497
ID,1787065,2022-02-09,4537
ID,1787065,2022-02-10,4538
ID,1787065,2022-02-11,4553
ID,1787065,2022-02-12,4552
ID,1787065,2022-02-13,4552
ID,1787065,2022-02-14,4577
ID,1787065,2022-02-15,4615
ID,1787065,2022-02-16,4634
ID,1787065,2022-02-17,4654
ID,1787065,2022-02-18,4674
ID,1787065,2022-02-19,4676
ID,1787065,2022-02-20,4676
ID,1787065,2022-02-21,4676
ID,1787065,2022-02-22,4703
ID,1787065,2022-02-23,4715
ID,1787065,2022-02-24,4722
ID,1787065,2022-02-25,4730
ID,1787065,2022-02-26,4730
ID,1787065,2022-02-27,4730
ID,1787065,2022-02-28,4751
ID,1787065,2022-03-01,4763
ID,1787065,2022-03-02,4772
ID,1787065,2022-03-03,4772
ID,1787065,2022-03-04,4788
ID,1787065,2022-03-05,4788
ID,1787065,2022-03-06,4788
ID,1787065,2022-03-07,4796
ID,1787065,2022-03-08,4796
ID,1787065,2022-03-09,4807
ID,1787065,2022-03-10,4814
ID,1787065,2022-03-11,4819
ID,1787065,2022-03-12,4819
ID,1787065,2022-03-13,4819
ID,1787065,2022-03-14,4819
ID,1787065,2022-03-15,4819
ID,1787065,2022-03-16,4831
ID,1787065,2022-03-17,4834
ID,1787065,2022-03-18,4834
ID,1787065,2022-03-19,4834
ID,1787065,2022-03-20,4834
ID,1787065,2022-03-21,4834
ID,1787065,2022-03-22,4861
ID,1787065,2022-03-23,4860
ID,1787065,2022-03-24,4864
ID,1787065,2022-03-25,4867
ID,1787065,2022-03-26,4867
ID,1787065,2022-03-27,4867
ID,1787065,2022-03-28,4868
ID,1787065,2022-03-29,4870
ID,1787065,2022-03-30,4873
ID,1787065,2022-03-31,4873
IL,12671821,2022-01-01,31017
IL,12671821,2022-01-02,31017
IL,12671821,2022-01-03,31194
IL,12671821,2022-01-04,31291
IL,12671821,2022-01-05,31391
IL,12671821,2022-01-06,31520
IL,12671821,2022-01-07,31637
IL,12671821,2022-01-08,31660
IL,12671821,2022-01-09,31660
IL,12671821,2022-01-10,31867
IL,12671821,2022-01-11,32008
IL,12671821,2022-01-12,32172
IL,12671821,2022-01-13,32329
IL,12671821,2022-01-14,32509
IL,12671821,2022-01-15,32532
IL,12671821,2022-01-16,32532
IL,12671821,2022-01-17,32532
IL,12671821,2022-01-18,32783
IL,12671821,2022-01-19,33011
IL,12671821,2022-01-20,33250
IL,12671821,2022-01-21,33415
IL,12671821,2022-01-22,33446
IL,12671821,2022-01-23,33446
IL,12671821,2022-01-24,33756
IL,12671821,2022-01-25,33924
IL,12671821,2022-01-26,34085
IL,12671821,2022-01-27,34280
IL,12671821,2022-01-28,34418
IL,12671821,2022-01-29,34439
IL,12671821,2022-01-30,34439
IL,12671821,2022-01-31,34664
IL,12671821,2022-02-01,34827
IL,12671821,2022-02-02,34940
IL,12671821,2022-02-03,34966
IL,12671821,2022-02-04,35139
IL,12671821,2022-02-05,35157
IL,12671821,2022-02-06,35157
IL,12671821,2022-02-07,35344
IL,12671821,2022-02-08,35460
IL,12671821,2022-02-09,35585
IL,12671821,2022-02-10,35716
IL,12671821,2022-02-11,35725
IL,12671821,2022-02-12,35725
IL,12671821,2022-02-13,35725
IL,12671821,2022-02-14,35949
IL,12671821,2022-02-15,36051
IL,12671821,2022-02-16,36161
IL,12671821,2022-02-17,36268
IL,12671821,2022-02-18,36335
IL,12671821,2022-02-19,36360
IL,12671821,2022-02-20,36360
IL,12671821,2022-02-21,36360
IL,12671821,2022-02-22,36492
IL,12671821,2022-02-23,36602
IL,12671821,2022-02-24,36677
IL,12671821,2022-02-25,36768
IL,12671821,2022-02-26,36792
IL,12671821,2022-02-27,36792
IL,12671821,2022-02-28,36901
IL,12671821,2022-03-01,36950
IL,12671821,2022-03-02,36998
IL,12671821,2022-03-03,37048
IL,12671821,2022-03-04,37094
IL,12671821,2022-03-05,37108
IL,12671821,2022-03-06,37108
IL,12671821,2022-03-07,37138
IL,12671821,2022-03-08,37173
IL,12671821,2022-03-09,37212
IL,12671821,2022-03-10,37256
IL,12671821,2022-03-11,37294
IL,12671821,2022-03-12,37310
IL,12671821,2022-03-13,37310
IL,12671821,2022-03-14,37342
IL,12671821,2022-03-15,37377
IL,12671821,2022-03-16,37417
IL,12671821,2022-03-17,37435
IL,12671821,2022-03-18,37456
IL,12671821,2022-03-19,37459
IL,12671821,2022-03-20,37459
IL,12671821,2022-03-21,37477
IL,12671821,2022-03-22,37523
IL,12671821,2022-03-23,37552
IL,12671821,2022-03-24,37569
IL,12671821,2022-03-25,37585
IL,12671821,2022-03-26,37589
IL,12671821,2022-03-27,37589
IL,12671821,2022-03-28,37610
IL,12671821,2022-03-29,37631
IL,12671821,2022-03-30,37641
IL,12671821,2022-03-31,37664
IN,6732219,2022-01-01,19037
IN,6732219,2022-01-02,19037
IN,6732219,2022-01-03,19084
IN,6732219,2022-01-04,19256
IN,6732219,2022-01-05,19296
IN,6732219,2022-01-06,19448
IN,6732219,2022-01-07,19614
IN,6732219,2022-01-08,19614
IN,6732219,2022-01-09,19614
IN,6732219,2022-01-10,19796
IN,6732219,2022-01-11,19908
IN,6732219,2022-01-12,20035
IN,6732219,2022-01-13,20123
IN,6732219,2022-01-14,20226
IN,6732219,2022-01-15,20226
IN,6732219,2022-01-16,20226
IN,6732219,2022-01-17,20308
IN,6732219,2022-01-18,20385
IN,6732219,2022-01-19,20500
IN,6732219,2022-01-20,20637
IN,6732219,2022-01-21,20751
IN,6732219,2022-01-22,20751
IN,6732219,2022-01-23,20751
IN,6732219,2022-01-24,20796
IN,6732219,2022-01-25,20928
IN,6732219,2022-01-26,21056
IN,6732219,2022-01-27,21165
IN,6732219,2022-01-28,21301
IN,6732219,2022-01-29,21301
IN,6732219,2022-01-30,21301
IN,6732219,2022-01-31,21356
IN,6732219,2022-02-01,21487
IN,6732219,2022-02-02,21598
IN,6732219,2022-02-03,21666
IN,6732219,2022-02-04,21712
IN,6732219,2022-02-05,21712
IN,6732219,2022-02-06,21712
IN,6732219,2022-02-07,21812
IN,6732219,2022-02-08,21911
IN,6732219,2022-02-09,21911
IN,6732219,2022-02-10,22028
IN,6732219,2022-02-11,22136
IN,6732219,2022-02-12,22136
IN,6732219,2022-02-13,22136
IN,6732219,2022-02-14,22186
IN,6732219,2022-02-15,22251
IN,6732219,2022-02-16,22377
IN,6732219,2022-02-17,22426
IN,6732219,2022-02-18,22529
IN,6732219,2022-02-19,22529
IN,6732219,2022-02-20,22529
IN,6732219,2022-02-21,22575
IN,6732219,2022-02-22,22629
IN,6732219,2022-02-23,22693
IN,6732219,2022-02-24,22736
IN,6732219,2022-02-25,22800
IN,6732219,2022-02-26,22800
IN,6732219,2022-02-27,22800
IN,6732219,2022-02-28,22843
IN,6732219,2022-03-01,22880
IN,6732219,2022-03-02,22928
IN,6732219,2022-03-03,22963
IN,6732219,2022-03-04,23002
IN,6732219,2022-03-05,23002
IN,6732219,2022-03-06,23002
IN,6732219,2022-03-07,23017
IN,6732219,2022-03-08,23038
IN,6732219,2022-03-09,23115
IN,6732219,2022-03-10,23126
IN,6732219,2022-03-11,23164
IN,6732219,2022-03-12,23164
IN,6732219,2022-03-13,23164
IN,6732219,2022-03-14,23178
IN,6732219,2022-03-15,23193
IN,6732219,2022-03-16,23229
IN,6732219,2022-03-17,23250
IN,6732219,2022-03-18,23290
IN,6732219,2022-03-19,23290
IN,6732219,2022-03-20,23290
IN,6732219,2022-03-21,23300
IN,6732219,2022-03-22,23309
IN,6732219,2022-03-23,23334
IN,6732219,2022-03-24,23340
IN,6732219,2022-03-25,23356
IN,6732219,2022-03-26,23356
IN,6732219,2022-03-27,23356
IN,6732219,2022-03-28,23360
IN,6732219,2022-03-29,23373
IN,6732219,2022-03-30,23373
IN,6732219,2022-03-31,23373
KS,2913314,2022-01-01,7006
KS,2913314,2022-01-02,7006
KS,2913314,2022-01-03,7049
KS,2913314,2022-01-04,7049
KS,2913314,2022-01-05,7064
KS,2913314,2022-01-06,7064
KS,2913314,2022-01-07,7097
KS,2913314,2022-01-08,7097
KS,2913314,2022-01-09,7097
KS,2913314,2022-01-10,7115
KS,2913314,2022-01-11,7115
KS,2913314,2022-01-12,7117
KS,2913314,2022-01-13,7117
KS,2913314,2022-01-14,7163
KS,2913314,2022-01-15,7163
KS,2913314,2022-01-16,7163
KS,2913314,2022-01-17,7163
KS,2913314,2022-01-18,7163
KS,2913314,2022-01-19,7293
KS,2913314,2022-01-20,7293
KS,2913314,2022-01-21,7320
KS,2913314,2022-01-22,7321
KS,2913314,2022-01-23,7321
KS,2913314,2022-01-24,7338
KS,2913314,2022-01-25,7338
KS,2913314,2022-01-26,7391
KS,2913314,2022-01-27,7391
KS,2913314,2022-01-28,7519
KS,2913314,2022-01-29,7519
KS,2913314,2022-01-30,7519
KS,2913314,2022-01-31,7533
KS,2913314,2022-02-01,7533
KS,2913314,2022-02-02,7574
KS,2913314,2022-02-03,7574
KS,2913314,2022-02-04,7713
KS,2913314,2022-02-05,7713
KS,2913314,2022-02-06,7713
KS,2913314,2022-02-07,7719
KS,2913314,2022-02-08,7719
KS,2913314,2022-02-09,7720
KS,2913314,2022-02-10,7720
KS,2913314,2022-02-11,7720
KS,2913314,2022-02-12,7720
KS,2913314,2022-02-13,7720
KS,2913314,2022-02-14,7720
KS,2913314,2022-02-15,7852
KS,2913314,2022-02-16,7888
KS,2913314,2022-02-17,7888
KS,2913314,2022-02-18,7905
KS,2913314,2022-02-19,7905
KS,2913314,2022-02-20,7905
KS,2913314,2022-02-21,7915
KS,2913314,2022-02-22,7915
KS,2913314,2022-02-23,7928
KS,2913314,2022-02-24,7928
