state,date,series_complete_yes,booster_doses
KS,2022-01-24,1712167,665400
KS,2022-01-25,1712610,666910
KS,2022-01-26,1714084,669701
KS,2022-01-27,1715598,672618
KS,2022-01-28,1717283,675473
KS,2022-01-29,1718885,678045
KS,2022-01-30,1720593,681043
KS,2022-01-31,1721681,682861
KS,2022-02-01,1722231,683709
KS,2022-02-02,1723459,685868
KS,2022-02-03,1726225,689466
KS,2022-02-04,1727179,690904
KS,2022-02-05,1728221,692513
KS,2022-02-06,1729952,694801
KS,2022-02-07,1730886,695930
KS,2022-02-08,1731458,696610
KS,2022-02-09,1732598,698299
KS,2022-02-10,1733958,700051
KS,2022-02-11,1735317,701957
KS,2022-02-12,1736642,703794
KS,2022-02-13,1738156,705957
KS,2022-02-14,1739011,706896
KS,2022-02-15,1739607,707383
KS,2022-02-16,1740912,709052
KS,2022-02-17,1743177,710371
KS,2022-02-18,1744291,711827
KS,2022-02-19,1745263,713302
KS,2022-02-20,1745270,713310
KS,2022-02-21,1745279,713314
KS,2022-02-22,1747165,715680
KS,2022-02-23,1747838,716556
KS,2022-02-24,1748742,717667
KS,2022-02-25,1749522,718665
KS,2022-02-26,1750316,719656
KS,2022-02-27,1751207,720796
KS,2022-02-28,1751599,721360
KS,2022-03-01,1751920,721925
KS,2022-03-02,1753290,723143
KS,2022-03-03,1755560,724300
KS,2022-03-04,1758059,726504
KS,2022-03-05,1759596,727620
KS,2022-03-06,1760354,728462
KS,2022-03-07,1760376,728467
KS,2022-03-08,1760907,729127
KS,2022-03-09,1761955,730212
KS,2022-03-10,1763080,733465
KS,2022-03-11,1763755,734167
KS,2022-03-12,1764226,734747
KS,2022-03-13,1764792,735360
KS,2022-03-14,1764805,735363
KS,2022-03-15,1765274,735948
KS,2022-03-16,1765693,736536
KS,2022-03-17,1766204,737361
KS,2022-03-18,1766706,738075
KS,2022-03-19,1767269,738998
KS,2022-03-20,1767792,739800
KS,2022-03-21,1767798,739802
KS,2022-03-22,1768132,740423
KS,2022-03-23,1768690,741247
KS,2022-03-24,1769151,741956
KS,2022-03-25,1769601,742550
KS,2022-03-26,1770007,743243
KS,2022-03-27,1770503,743919
KS,2022-03-28,1770506,743921
KS,2022-03-29,1770839,744477
KS,2022-03-30,1771171,745005
KS,2022-03-31,1771520,745609
KY,2022-01-01,2427182,872856
KY,2022-01-02,2427182,872856
KY,2022-01-03,2429485,882086
KY,2022-01-04,2430033,883365
KY,2022-01-05,2432111,889505
KY,2022-01-06,2434650,898247
KY,2022-01-07,2437132,908094
KY,2022-01-08,2439049,915657
KY,2022-01-09,2440421,921259
KY,2022-01-10,2441678,926405
KY,2022-01-11,2442564,929544
KY,2022-01-12,2444366,935213
KY,2022-01-13,2446657,942783
KY,2022-01-14,2449026,951049
KY,2022-01-15,2451127,958898
KY,2022-01-16,2453570,968140
KY,2022-01-17,2454561,974066
KY,2022-01-18,2455120,976680
KY,2022-01-19,2468339,979710
KY,2022-01-20,2470310,985575
KY,2022-01-21,2472359,991535
KY,2022-01-22,2474187,996284
KY,2022-01-23,2475951,1001483
KY,2022-01-24,2477097,1005005
KY,2022-01-25,2477675,1006926
KY,2022-01-26,2479299,1010726
KY,2022-01-27,2481293,1015290
KY,2022-01-28,2483343,1019815
KY,2022-01-29,2485103,1023890
KY,2022-01-30,2486845,1028184
KY,2022-01-31,2487984,1030397
KY,2022-02-01,2488702,1031600
KY,2022-02-02,2490226,1034355
KY,2022-02-03,2492022,1037554
KY,2022-02-04,2493834,1040472
KY,2022-02-05,2495016,1042331
KY,2022-02-06,2495827,1043370
KY,2022-02-07,2496923,1044308
KY,2022-02-08,2497608,1045051
KY,2022-02-09,2498986,1046971
KY,2022-02-10,2500818,1049398
KY,2022-02-11,2502505,1051709
KY,2022-02-12,2504226,1054045
KY,2022-02-13,2506330,1056743
KY,2022-02-14,2507426,1058100
KY,2022-02-15,2508073,1058929
KY,2022-02-16,2509225,1060457
KY,2022-02-17,2511245,1062440
KY,2022-02-18,2512542,1064338
KY,2022-02-19,2515316,1068350
KY,2022-02-20,2515329,1068392
KY,2022-02-21,2516080,1069468
KY,2022-02-22,2516580,1070067
KY,2022-02-23,2517688,1071669
KY,2022-02-24,2518865,1073371
KY,2022-02-25,2519994,1074870
KY,2022-02-26,2520643,1075789
KY,2022-02-27,2521332,1076848
KY,2022-02-28,2521479,1076988
KY,2022-03-01,2521585,1077204
KY,2022-03-02,2522350,1078202
KY,2022-03-03,2523023,1079146
KY,2022-03-04,2523752,1080060
KY,2022-03-05,2524532,1081038
KY,2022-03-06,2526834,1084532
KY,2022-03-07,2527406,1085340
KY,2022-03-08,2528731,1087530
KY,2022-03-09,2529678,1088806
KY,2022-03-10,2530690,1090406
KY,2022-03-11,2532972,1092713
KY,2022-03-12,2533842,1093939
KY,2022-03-13,2534952,1095331
KY,2022-03-14,2535413,1095956
KY,2022-03-15,2535686,1096260
KY,2022-03-16,2536474,1097242
KY,2022-03-17,2537387,1098399
KY,2022-03-18,2538204,1099511
KY,2022-03-19,2538976,1100683
KY,2022-03-20,2539756,1101844
KY,2022-03-21,2539903,1102085
KY,2022-03-22,2539942,1102128
KY,2022-03-23,2540559,1103147
KY,2022-03-24,2541159,1104250
KY,2022-03-25,2541799,1105036
KY,2022-03-26,2543581,1106999
KY,2022-03-27,2544831,1108261
KY,2022-03-28,2545004,1108554
KY,2022-03-29,2545260,1109013
KY,2022-03-30,2545862,1109882
KY,2022-03-31,2546322,1110710
LA,2022-01-01,2342010,734754
LA,2022-01-02,2342010,734754
LA,2022-01-03,2344124,743251
LA,2022-01-04,2344694,744587
LA,2022-01-05,2346777,750790
LA,2022-01-06,2349285,758894
LA,2022-01-07,2351850,767496
LA,2022-01-08,2354263,776413
LA,2022-01-09,2356745,785597
LA,2022-01-10,2358213,790955
LA,2022-01-11,2358898,793545
LA,2022-01-12,2360833,799470
LA,2022-01-13,2362987,806220
LA,2022-01-14,2365535,813278
LA,2022-01-15,2367819,820452
LA,2022-01-16,2369761,827725
LA,2022-01-17,2370702,831141
LA,2022-01-18,2371244,832826
LA,2022-01-19,2385797,836528
LA,2022-01-20,2388043,841508
LA,2022-01-21,2390276,846064
LA,2022-01-22,2392676,850276
LA,2022-01-23,2394610,854593
LA,2022-01-24,2395613,856921
LA,2022-01-25,2396194,858151
LA,2022-01-26,2397954,861102
LA,2022-01-27,2399954,864602
LA,2022-01-28,2402112,868517
LA,2022-01-29,2404181,872456
LA,2022-01-30,2406608,876102
LA,2022-01-31,2407946,877892
LA,2022-02-01,2408521,878716
LA,2022-02-02,2410434,881235
LA,2022-02-03,2412396,883962
LA,2022-02-04,2414532,886820
LA,2022-02-05,2416369,889316
LA,2022-02-06,2420058,896283
LA,2022-02-07,2421128,897323
LA,2022-02-08,2421610,898026
LA,2022-02-09,2422993,899684
LA,2022-02-10,2424529,901822
LA,2022-02-11,2426236,903795
LA,2022-02-12,2427898,905968
LA,2022-02-13,2429438,908048
LA,2022-02-14,2430136,908892
LA,2022-02-15,2430448,909250
LA,2022-02-16,2431455,910569
LA,2022-02-17,2433615,912396
LA,2022-02-18,2434954,914198
LA,2022-02-19,2436341,915991
LA,2022-02-20,2436956,917130
LA,2022-02-21,2437247,917659
LA,2022-02-22,2437477,917905
LA,2022-02-23,2437523,917935
LA,2022-02-24,2437569,917993
LA,2022-02-25,2440847,922300
LA,2022-02-26,2441968,923778
LA,2022-02-27,2443245,925380
LA,2022-02-28,2443789,926195
LA,2022-03-01,2443839,926330
LA,2022-03-02,2445055,928117
LA,2022-03-03,2445752,928988
LA,2022-03-04,2446766,930188
LA,2022-03-05,2447800,931581
LA,2022-03-06,2448904,933039
LA,2022-03-07,2449355,933742
LA,2022-03-08,2449607,934124
LA,2022-03-09,2450456,935011
LA,2022-03-10,2453890,937704
LA,2022-03-11,2457697,941044
LA,2022-03-12,2458771,942267
LA,2022-03-13,2459654,943384
LA,2022-03-14,2460059,943933
LA,2022-03-15,2460288,944390
LA,2022-03-16,2461340,945301
LA,2022-03-17,2462260,946430
LA,2022-03-18,2463282,947510
LA,2022-03-19,2464119,948588
LA,2022-03-20,2464870,949782
LA,2022-03-21,2465171,950292
LA,2022-03-22,2465371,950597
LA,2022-03-23,2467762,952751
LA,2022-03-24,2468349,953671
LA,2022-03-25,2468986,954593
LA,2022-03-26,2469682,955503
LA,2022-03-27,2470376,956471
LA,2022-03-28,2470717,956898
LA,2022-03-29,2470891,957124
LA,2022-03-30,2471432,957791
LA,2022-03-31,2472079,958773
MA,2022-01-01,5138321,2015198
MA,2022-01-02,5138321,2015198
MA,2022-01-03,5141792,2035801
MA,2022-01-04,5143400,2040313
MA,2022-01-05,5147310,2058411
MA,2022-01-06,5152710,2084626
MA,2022-01-07,5158323,2112837
MA,2022-01-08,5163496,2139579
MA,2022-01-09,5167797,2162972
MA,2022-01-10,5172995,2184998
MA,2022-01-11,5176252,2197187
MA,2022-01-12,5179722,2215063
MA,2022-01-13,5185006,2239761
MA,2022-01-14,5190318,2264630
MA,2022-01-15,5195706,2289752
MA,2022-01-16,5200297,2313615
MA,2022-01-17,5202861,2331857
MA,2022-01-18,5204532,2341681
MA,2022-01-19,5224782,2357059
MA,2022-01-20,5229611,2374590
MA,2022-01-21,5234306,2391395
MA,2022-01-22,5238603,2407185
MA,2022-01-23,5238788,2407518
MA,2022-01-24,5238941,2407826
MA,2022-01-25,5246573,2444111
MA,2022-01-26,5250029,2455961
MA,2022-01-27,5255176,2470020
MA,2022-01-28,5259592,2482028
MA,2022-01-29,5264035,2493210
MA,2022-01-30,5264228,2493471
MA,2022-01-31,5264354,2493620
MA,2022-02-01,5270527,2512029
MA,2022-02-02,5273944,2518902
MA,2022-02-03,5278183,2525822
MA,2022-02-04,5282391,2533012
MA,2022-02-05,5286864,2539771
MA,2022-02-06,5287062,2539956
MA,2022-02-07,5287189,2540059
MA,2022-02-08,5289592,2544129
MA,2022-02-09,5300218,2560397
MA,2022-02-10,5304474,2566385
MA,2022-02-11,5308554,2572448
MA,2022-02-12,5312382,2577950
MA,2022-02-13,5312594,2578115
MA,2022-02-14,5312763,2578237
MA,2022-02-15,5321914,2593440
MA,2022-02-16,5324596,2597548
MA,2022-02-17,5328858,2602694
MA,2022-02-18,5332325,2607352
MA,2022-02-19,5336437,2612718
MA,2022-02-20,5336560,2612853
MA,2022-02-21,5336683,2612954
MA,2022-02-22,5343238,2624853
MA,2022-02-23,5343390,2624997
MA,2022-02-24,5347614,2633508
MA,2022-02-25,5344719,2635109
MA,2022-02-26,5346931,2640264
MA,2022-02-27,5347047,2640392
MA,2022-02-28,5347123,2640456
MA,2022-03-01,5350298,2648607
MA,2022-03-02,5352112,2652937
MA,2022-03-03,5355873,2656895
MA,2022-03-04,5357886,2660052
MA,2022-03-05,5359608,2662960
MA,2022-03-06,5359685,2663083
MA,2022-03-07,5359749,2663149
MA,2022-03-08,5363997,2670357
MA,2022-03-09,5365335,2672719
MA,2022-03-10,5367438,2675592
MA,2022-03-11,5367584,2677912
MA,2022-03-12,5369901,2680452
MA,2022-03-13,5369962,2680517
MA,2022-03-14,5370045,2680565
MA,2022-03-15,5373167,2685973
MA,2022-03-16,5374123,2687779
MA,2022-03-17,5375341,2689958
MA,2022-03-18,5376667,2692396
MA,2022-03-19,5377887,2694582
MA,2022-03-20,5377951,2694661
MA,2022-03-21,5378008,2694702
MA,2022-03-22,5378037,2700089
MA,2022-03-23,5379024,2702301
MA,2022-03-24,5381216,2704918
MA,2022-03-25,5382296,2706876
MA,2022-03-26,5382505,2706964
MA,2022-03-27,5382580,2707065
MA,2022-03-28,5382617,2707118
MA,2022-03-29,5385098,2712360
MA,2022-03-30,5385972,2714096
MA,2022-03-31,5387612,2716291
MD,2022-01-01,4260396,1619598
MD,2022-01-02,4260396,1619598
MD,2022-01-03,4264972,1641551
MD,2022-01-04,4267296,1651090
MD,2022-01-05,4270570,1664682
MD,2022-01-06,4275073,1682504
MD,2022-01-07,4279315,1700480
MD,2022-01-08,4283729,1720378
MD,2022-01-09,4287970,1735826
MD,2022-01-10,4290509,1745754
MD,2022-01-11,4294558,1761431
MD,2022-01-12,4299714,1781251
MD,2022-01-13,4310596,1811186
MD,2022-01-14,4325616,1836028
MD,2022-01-15,4330084,1856067
MD,2022-01-16,4332729,1871412
MD,2022-01-17,4334174,1880030
MD,2022-01-18,4336609,1889715
MD,2022-01-19,4347807,1904199
MD,2022-01-20,4352618,1917794
MD,2022-01-21,4357655,1930882
MD,2022-01-22,4361526,1945283
MD,2022-01-23,4363933,1956511
MD,2022-01-24,4365400,1963358
MD,2022-01-25,4368323,1973429
MD,2022-01-26,4372084,1984299
MD,2022-01-27,4376894,1994831
MD,2022-01-28,4381576,2005218
MD,2022-01-29,4385497,2016430
MD,2022-01-30,4388527,2024720
MD,2022-01-31,4390178,2029634
MD,2022-02-01,4393280,2036807
MD,2022-02-02,4397159,2044859
MD,2022-02-03,4401324,2052885
MD,2022-02-04,4405582,2060531
MD,2022-02-05,4410079,2068910
MD,2022-02-06,4413436,2075033
MD,2022-02-07,4415330,2079434
MD,2022-02-08,4419194,2085602
MD,2022-02-09,4422779,2091701
MD,2022-02-10,4427003,2099285
MD,2022-02-11,4430307,2104845
MD,2022-02-12,4434156,2112769
MD,2022-02-13,4436928,2118528
MD,2022-02-14,4438528,2121886
MD,2022-02-15,4441512,2126548
MD,2022-02-16,4444682,2131527
MD,2022-02-17,4451535,2136690
MD,2022-02-18,4454594,2141582
MD,2022-02-19,4457347,2146138
MD,2022-02-20,4459647,2150077
MD,2022-02-21,4460988,2152378
MD,2022-02-22,4462746,2155557
MD,2022-02-23,4465293,2159401
MD,2022-02-24,4467987,2163117
MD,2022-02-25,4470925,2166793
MD,2022-02-26,4474283,2171894
MD,2022-02-27,4477107,2176879
MD,2022-02-28,4478738,2180018
MD,2022-03-01,4480296,2183175
MD,2022-03-02,4482113,2186809
MD,2022-03-03,4484134,2190561
MD,2022-03-04,4485910,2193886
MD,2022-03-05,4487666,2197494
MD,2022-03-06,4488866,2200114
MD,2022-03-07,4489512,2201529
MD,2022-03-08,4490564,2203812
MD,2022-03-09,4491904,2206577
MD,2022-03-10,4493417,2209401
MD,2022-03-11,4494755,2211984
MD,2022-03-12,4496370,2214800
MD,2022-03-13,4497194,2216604
MD,2022-03-14,4497776,2217588
MD,2022-03-15,4498733,2219314
MD,2022-03-16,4499863,2221431
MD,2022-03-17,4501261,2224118
MD,2022-03-18,4502551,2226236
MD,2022-03-19,4503860,2228578
MD,2022-03-20,4504719,2230471
MD,2022-03-21,4505207,2231472
MD,2022-03-22,4506230,2233308
MD,2022-03-23,4507790,2235820
MD,2022-03-24,4509202,2238397
MD,2022-03-25,4511549,2241834
MD,2022-03-26,4516945,2246332
MD,2022-03-27,4519113,2248796
MD,2022-03-28,4519589,2249938
MD,2022-03-29,4522188,2253083
MD,2022-03-30,4526119,2257198
MD,2022-03-31,4530532,2261245
ME,2022-01-01,1020346,454160
ME,2022-01-02,1020346,454160
ME,2022-01-03,1020441,454272
ME,2022-01-04,1022259,464138
ME,2022-01-05,1022974,466954
ME,2022-01-06,1024121,471758
ME,2022-01-07,1025195,476411
ME,2022-01-08,1026367,482405
ME,2022-01-09,1026531,482621
ME,2022-01-10,1026581,482682
ME,2022-01-11,1028280,492046
ME,2022-01-12,1028882,495109
ME,2022-01-13,1030026,499696
ME,2022-01-14,1031034,504488
ME,2022-01-15,1032102,509469
ME,2022-01-16,1032156,509608
ME,2022-01-17,1032195,509698
ME,2022-01-18,1032248,509752
ME,2022-01-19,1035704,519681
ME,2022-01-20,1036524,522595
ME,2022-01-21,1037285,525382
ME,2022-01-22,1038186,528399
ME,2022-01-23,1038233,528495
ME,2022-01-24,1038285,528569
ME,2022-01-25,1039373,534164
ME,2022-01-26,1039787,535682
ME,2022-01-27,1040548,537881
ME,2022-01-28,1041199,539861
ME,2022-01-29,1042031,541975
ME,2022-01-30,1042092,542060
ME,2022-01-31,1042154,542125
ME,2022-02-01,1042561,543598
ME,2022-02-02,1043014,544711
ME,2022-02-03,1043619,546109
ME,2022-02-04,1044290,547511
ME,2022-02-05,1044392,547585
ME,2022-02-06,1044452,547624
ME,2022-02-07,1044496,547641
ME,2022-02-08,1046108,550877
ME,2022-02-09,1046530,551622
ME,2022-02-10,1047138,552835
ME,2022-02-11,1047687,553854
ME,2022-02-12,1048302,554947
ME,2022-02-13,1048355,554991
ME,2022-02-14,1048427,555059
ME,2022-02-15,1049560,557251
ME,2022-02-16,1049877,557868
ME,2022-02-17,1050461,559023
ME,2022-02-18,1050956,559964
ME,2022-02-19,1051490,560897
ME,2022-02-20,1051538,560935
ME,2022-02-21,1051579,560966
ME,2022-02-22,1051595,560984
ME,2022-02-23,1052489,562952
ME,2022-02-24,1052865,563712
ME,2022-02-25,1052633,564363
ME,2022-02-26,1053005,565142
ME,2022-02-27,1053023,565177
ME,2022-02-28,1053033,565181
ME,2022-03-01,1053406,566062
ME,2022-03-02,1053654,566617
ME,2022-03-03,1054262,567278
ME,2022-03-04,1054539,567876
ME,2022-03-05,1054876,568476
ME,2022-03-06,1054894,568503
ME,2022-03-07,1054909,568524
ME,2022-03-08,1055529,569820
ME,2022-03-09,1055730,570280
ME,2022-03-10,1056034,570841
ME,2022-03-11,1055558,571337
ME,2022-03-12,1055889,571971
ME,2022-03-13,1055906,572003
ME,2022-03-14,1055935,572037
ME,2022-03-15,1056360,572994
ME,2022-03-16,1056524,573366
ME,2022-03-17,1056759,573840
ME,2022-03-18,1056996,574397
ME,2022-03-19,1057214,574971
ME,2022-03-20,1057231,574996
ME,2022-03-21,1057243,575010
ME,2022-03-22,1057096,575820
ME,2022-03-23,1057237,576231
ME,2022-03-24,1057812,576764
ME,2022-03-25,1057982,577226
ME,2022-03-26,1058240,577722
ME,2022-03-27,1058269,577768
ME,2022-03-28,1058283,577783
ME,2022-03-29,1058679,578675
ME,2022-03-30,1058874,579054
ME,2022-03-31,1059244,579645
MI,2022-01-01,5679420,2378835
MI,2022-01-02,5679420,2378835
MI,2022-01-03,5679507,2378951
MI,2022-01-04,5690977,2425302
MI,2022-01-05,5696274,2441349
MI,2022-01-06,5702584,2463729
MI,2022-01-07,5708301,2485238
MI,2022-01-08,5713920,2506887
MI,2022-01-09,5720073,2531909
MI,2022-01-10,5724083,2546488
MI,2022-01-11,5726397,2556422
MI,2022-01-12,5731419,2573833
MI,2022-01-13,5737156,2593161
MI,2022-01-14,5742728,2612661
MI,2022-01-15,5747857,2631443
MI,2022-01-16,5752816,2653054
MI,2022-01-17,5755330,2664953
MI,2022-01-18,5756914,2672867
MI,2022-01-19,5766330,2685244
MI,2022-01-20,5771005,2700056
MI,2022-01-21,5775866,2713932
MI,2022-01-22,5780826,2727176
MI,2022-01-23,5785570,2741774
MI,2022-01-24,5787802,2750213
MI,2022-01-25,5789101,2755607
MI,2022-01-26,5792701,2764643
MI,2022-01-27,5797034,2774995
MI,2022-01-28,5801386,2784686
MI,2022-01-29,5805887,2795353
MI,2022-01-30,5811233,2807230
MI,2022-01-31,5812209,2809441
MI,2022-02-01,5812467,2809896
MI,2022-02-02,5817912,2822649
MI,2022-02-03,5824508,2844676
MI,2022-02-04,5829606,2852416
MI,2022-02-05,5835897,2864083
MI,2022-02-06,5840229,2870871
MI,2022-02-07,5843448,2875242
MI,2022-02-08,5845252,2877533
MI,2022-02-09,5848744,2882817
MI,2022-02-10,5854113,2897639
MI,2022-02-11,5862975,2928578
MI,2022-02-12,5867016,2937287
MI,2022-02-13,5871141,2943433
MI,2022-02-14,5873500,2946479
MI,2022-02-15,5874983,2948540
MI,2022-02-16,5880414,2967751
MI,2022-02-17,5883644,2972712
MI,2022-02-18,5887012,2980113
MI,2022-02-19,5889772,2985640
MI,2022-02-20,5889828,2985705
MI,2022-02-21,5895298,2997055
MI,2022-02-22,5896569,2998899
MI,2022-02-23,5898922,3002613
MI,2022-02-24,5906732,3036731
MI,2022-02-25,5912531,3049211
MI,2022-02-26,5914981,3053028
MI,2022-02-27,5917658,3057251
MI,2022-02-28,5919109,3059538
MI,2022-03-01,5913506,3057394
MI,2022-03-02,5919399,3077873
MI,2022-03-03,5923005,3093455
MI,2022-03-04,5926909,3107708
MI,2022-03-05,5930835,3114305
MI,2022-03-06,5933644,3120603
MI,2022-03-07,5938356,3141625
MI,2022-03-08,5939765,3144170
MI,2022-03-09,5941285,3146371
MI,2022-03-10,5942850,3149060
MI,2022-03-11,5944234,3151422
MI,2022-03-12,5945719,3153937
MI,2022-03-13,5947569,3156956
MI,2022-03-14,5948418,3158311
MI,2022-03-15,5948977,3159249
MI,2022-03-16,5950255,3161199
MI,2022-03-17,5951610,3163593
MI,2022-03-18,5952818,3165926
MI,2022-03-19,5954155,3168711
MI,2022-03-20,5955593,3171223
MI,2022-03-21,5956481,3173029
MI,2022-03-22,5957021,3174071
MI,2022-03-23,5958102,3176111
MI,2022-03-24,5959340,3178400
MI,2022-03-25,5960593,3181065
MI,2022-03-26,5962891,3186876
MI,2022-03-27,5964322,3189383
MI,2022-03-28,5965097,3190700
MI,2022-03-29,5965509,3191570
MI,2022-03-30,5966478,3193649
MI,2022-03-31,5967627,3196001
MN,2022-01-01,3694207,1716855
MN,2022-01-02,3694207,1716855
MN,2022-01-03,3694272,1716952
MN,2022-01-04,3702329,1754062
MN,2022-01-05,3706358,1765898
MN,2022-01-06,3709567,1778616
MN,2022-01-07,3713581,1795358
MN,2022-01-08,3718391,1811675
MN,2022-01-09,3722978,1831079
MN,2022-01-10,3723010,1831206
MN,2022-01-11,3726860,1846149
MN,2022-01-12,3729407,1857588
MN,2022-01-13,3732963,1870758
MN,2022-01-14,3736410,1885689
MN,2022-01-15,3739833,1900444
MN,2022-01-16,3739913,1900672
MN,2022-01-17,3739939,1900717
MN,2022-01-18,3739984,1900787
MN,2022-01-19,3752721,1940969
MN,2022-01-20,3755686,1952529
MN,2022-01-21,3759065,1963262
MN,2022-01-22,3762765,1976307
MN,2022-01-23,3765973,1988921
MN,2022-01-24,3766141,1989327
MN,2022-01-25,3766943,1994188
MN,2022-01-26,3769507,2001945
MN,2022-01-27,3772286,2011022
MN,2022-01-28,3775150,2019989
MN,2022-01-29,3778716,2030803
MN,2022-01-30,3782546,2040692
MN,2022-01-31,3782674,2040927
MN,2022-02-01,3783597,2043677
MN,2022-02-02,3786409,2049763
MN,2022-02-03,3789527,2056979
MN,2022-02-04,3792876,2064701
MN,2022-02-05,3796302,2071142
MN,2022-02-06,3796416,2071282
MN,2022-02-07,3801866,2080707
MN,2022-02-08,3803322,2084006
MN,2022-02-09,3805957,2088127
MN,2022-02-10,3808729,2092794
MN,2022-02-11,3811848,2098223
MN,2022-02-12,3815105,2102789
MN,2022-02-13,3818347,2107265
MN,2022-02-14,3818373,2107288
MN,2022-02-15,3820713,2111563
MN,2022-02-16,3822609,2114286
MN,2022-02-17,3824931,2117764
MN,2022-02-18,3827639,2121922
MN,2022-02-19,3830382,2125396
MN,2022-02-20,3830412,2125456
MN,2022-02-21,3830426,2125462
MN,2022-02-22,3830464,2125488
MN,2022-02-23,3837559,2134797
MN,2022-02-24,3839758,2137525
MN,2022-02-25,3841833,2140363
MN,2022-02-26,3844130,2143104
MN,2022-02-27,3846923,2146256
MN,2022-02-28,3848121,2147673
MN,2022-03-01,3848796,2148643
MN,2022-03-02,3851084,2151662
MN,2022-03-03,3852940,2154344
MN,2022-03-04,3854381,2156746
MN,2022-03-05,3855691,2158968
MN,2022-03-06,3857492,2161744
MN,2022-03-07,3858272,2163059
MN,2022-03-08,3858620,2163640
MN,2022-03-09,3859831,2165579
MN,2022-03-10,3860960,2167677
MN,2022-03-11,3862126,2169639
MN,2022-03-12,3863245,2171500
MN,2022-03-13,3864419,2173646
MN,2022-03-14,3864921,2174498
MN,2022-03-15,3865209,2174962
MN,2022-03-16,3866020,2176562
MN,2022-03-17,3866906,2178229
MN,2022-03-18,3867829,2180027
MN,2022-03-19,3868832,2182035
MN,2022-03-20,3868865,2182080
MN,2022-03-21,3870210,2184633
MN,2022-03-22,3870248,2184667
MN,2022-03-23,3871079,2186331
MN,2022-03-24,3871896,2188091
MN,2022-03-25,3872693,2189884
MN,2022-03-26,3873551,2191755
MN,2022-03-27,3874471,2193507
MN,2022-03-28,3874799,2194255
MN,2022-03-29,3874991,2194683
MN,2022-03-30,3875728,2196417
MN,2022-03-31,3876632,2198371
MO,2022-01-01,3258083,1100783
MO,2022-01-02,3258083,1100783
MO,2022-01-03,3258212,1100912
MO,2022-01-04,3259014,1102818
MO,2022-01-05,3261751,1110698
MO,2022-01-06,3264934,1121026
MO,2022-01-07,3268195,1133232
MO,2022-01-08,3271183,1144375
MO,2022-01-09,3271345,1144754
MO,2022-01-10,3271491,1144920
MO,2022-01-11,3279174,1171898
MO,2022-01-12,3282375,1182673
MO,2022-01-13,3285699,1192676
MO,2022-01-14,3288929,1202681
MO,2022-01-15,3291593,1212946
MO,2022-01-16,3294634,1227502
MO,2022-01-17,3295890,1234898
MO,2022-01-18,3296633,1238575
MO,2022-01-19,3311683,1245007
MO,2022-01-20,3314873,1253539
MO,2022-01-21,3317871,1261105
MO,2022-01-22,3320003,1268858
MO,2022-01-23,3320185,1269169
MO,2022-01-24,3320277,1269252
MO,2022-01-25,3323802,1286235
MO,2022-01-26,3325967,1292025
MO,2022-01-27,3328491,1298302
MO,2022-01-28,3331089,1303698
MO,2022-01-29,3333451,1309009
MO,2022-01-30,3333624,1309222
MO,2022-01-31,3337761,1318685
MO,2022-02-01,3339081,1321395
MO,2022-02-02,3340967,1324572
MO,2022-02-03,3343813,1329200
MO,2022-02-04,3345153,1331187
MO,2022-02-05,3346320,1333302
MO,2022-02-06,3346494,1333418
MO,2022-02-07,3346653,1333474
MO,2022-02-08,3350977,1338205
MO,2022-02-09,3353083,1340679
MO,2022-02-10,3355247,1343204
MO,2022-02-11,3357554,1346472
MO,2022-02-12,3357734,1346627
MO,2022-02-13,3357884,1346772
MO,2022-02-14,3357952,1346815
MO,2022-02-15,3364427,1356253
MO,2022-02-16,3366417,1359121
MO,2022-02-17,3369032,1361937
MO,2022-02-18,3370884,1364641
MO,2022-02-19,3372143,1366385
MO,2022-02-20,3372179,1366429
MO,2022-02-21,3372185,1366443
MO,2022-02-22,3372339,1366520
MO,2022-02-23,3376850,1372954
MO,2022-02-24,3378567,1375196
MO,2022-02-25,3379816,1377399
MO,2022-02-26,3381690,1380034
MO,2022-02-27,3381809,1380130
MO,2022-02-28,3381845,1380152
MO,2022-03-01,3384105,1384023
MO,2022-03-02,3385180,1385873
MO,2022-03-03,3385294,1386001
MO,2022-03-04,3388000,1389519
MO,2022-03-05,3389179,1391409
MO,2022-03-06,3389277,1391482
MO,2022-03-07,3389306,1391506
MO,2022-03-08,3392850,1395570
MO,2022-03-09,3394251,1397699
MO,2022-03-10,3395307,1399728
MO,2022-03-11,3396626,1401143
MO,2022-03-12,3397729,1402569
MO,2022-03-13,3397796,1402624
MO,2022-03-14,3397813,1402631
MO,2022-03-15,3399587,1405100
MO,2022-03-16,3400392,1406296
MO,2022-03-17,3401479,1407550
MO,2022-03-18,3402620,1408960
MO,2022-03-19,3403540,1410421
MO,2022-03-20,3403639,1410491
MO,2022-03-21,3403652,1410499
MO,2022-03-22,3405293,1413354
MO,2022-03-23,3405942,1414451
MO,2022-03-24,3406870,1415923
MO,2022-03-25,3407591,1417088
MO,2022-03-26,3408517,1418964
MO,2022-03-27,3408574,1419017
MO,2022-03-28,3408593,1419025
MO,2022-03-29,3409902,1421707
MO,2022-03-30,3410435,1422614
MO,2022-03-31,3411127,1423885
MP,2022-01-01,39878,13714
MP,2022-01-02,39878,13714
MP,2022-01-03,39878,13714
MP,2022-01-04,40387,14192
MP,2022-01-05,40614,14339
